32.291666666666664,-68.01666666666667,GRB100316C
163.5,-45.483333333333334,GRB100316B
252.03333333333333,71.83333333333333,GRB100316A
168.366958,42.403972,GRB100305A
195.34583333333333,74.58333333333333,GRB100302A
310.3,-59.4,GRB100225A
83.46666666666667,-8.0,GRB100224A
154.22083333333333,-12.566666666666666,GRB100219A
154.2625,35.516666666666666,GRB100216AS
124.3375,43.45,GRB100213B
349.4291666666667,43.38333333333333,GRB100213AS
356.4625,49.5,GRB100212A
47.175,13.166666666666666,GRB100206AS
141.387583,31.740278000000004,GRB100205A
96.225,4.8,GRB100203A
299.325,-53.166666666666664,GRB100119A
11.258333333333333,-1.6,GRB100117AS
305.0208333333333,14.45,GRB100116A
3.3333333333333335,-0.8166666666666667,GRB100115A
247.0375,15.55,GRB100111A
112.3625,-34.45,GRB100103A
132.9625,-53.88333333333333,GRB091230
55.75416666666667,23.216666666666665,GRB091221
29.392042,16.889667000000006,GRB091208B
0.275,65.66666666666667,GRB091208
138.79583333333332,62.55,GRB091202
203.148292,34.088778000000005,GRB091130B
36.582875,-18.952361,GRB091127
226.80833333333334,-21.783333333333335,GRB091120
30.945833333333333,-16.95,GRB091117S
257.75,-36.733333333333334,GRB091112
137.8125,-45.916666666666664,GRB091111
112.75,-54.1,GRB091109BS
309.25,-44.18333333333333,GRB091109
208.72083333333333,47.38333333333333,GRB091104
72.62083333333334,-72.53333333333333,GRB091102
70.7,-61.583333333333336,GRB091031
60.18333333333333,-56.0,GRB091029
276.574292,-86.11155600000002,GRB091026
339.2083333333333,56.86666666666667,GRB091024
175.729917,50.978306,GRB091020
32.185875,-57.548278,GRB091018
306.12916666666666,-6.166666666666667,GRB091015
298.6666666666667,-22.533333333333335,GRB091010
251.5195,36.625194,GRB091003
117.70416666666667,-0.6333333333333333,GRB090929B
56.49166666666667,-5.966666666666667,GRB090929
343.95416666666665,-70.98333333333333,GRB090927
46.308083,-39.006167,GRB090926B
353.400125,-66.324056,GRB090926
126.57916666666667,25.933333333333334,GRB090916
237.99166666666667,15.483333333333333,GRB090915
188.09166666666667,61.516666666666666,GRB090912
264.19166666666666,-25.216666666666665,GRB090904B
100.88333333333334,50.2,GRB090904
265.0,27.333333333333332,GRB090902B
108.27916666666667,-25.1,GRB090831C
145.4,51.4,GRB090831
18.433333333333334,-50.9,GRB090827
128.7125,60.666666666666664,GRB090823
63.99166666666667,44.13333333333333,GRB090817
64.49166666666666,-65.95,GRB090815C
64.74583333333334,60.6,GRB090814B
239.609792,25.631222,GRB090814
227.01666666666668,88.56666666666666,GRB090813
353.202292,-10.604722,GRB090812
328.6458333333333,-0.08333333333333333,GRB090809
